epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
150,23387.8,0.2849,0.17713,0.786,0.97893,0.97368,0.98968,0.91923,0.45408,0.23771,0.79906,0.0085249,0.0085249,0.0085249
151,23543.5,0.29328,0.18311,0.78955,0.97958,0.97368,0.98971,0.92035,0.45417,0.23813,0.79896,0.008515,0.008515,0.008515
152,23698.4,0.28874,0.17904,0.79002,0.9801,0.9722,0.9898,0.9203,0.45359,0.23754,0.79861,0.0085051,0.0085051,0.0085051
153,23854.5,0.28892,0.17982,0.78662,0.98011,0.97236,0.98983,0.92079,0.45267,0.23707,0.79835,0.0084952,0.0084952,0.0084952
154,24010.9,0.28484,0.17666,0.78835,0.98009,0.97147,0.98981,0.92028,0.45342,0.23614,0.79864,0.0084853,0.0084853,0.0084853
155,24166.2,0.28719,0.17815,0.79041,0.9804,0.97039,0.98989,0.92093,0.45378,0.23721,0.79871,0.0084754,0.0084754,0.0084754
156,24322,0.28481,0.17911,0.78841,0.98124,0.97039,0.98994,0.91913,0.45358,0.23756,0.79846,0.0084655,0.0084655,0.0084655
157,24478,0.28017,0.17196,0.78844,0.98083,0.97039,0.98997,0.92051,0.45347,0.23568,0.79845,0.0084556,0.0084556,0.0084556
158,24634.6,0.28672,0.17705,0.79074,0.98218,0.97368,0.98983,0.91961,0.45346,0.23441,0.79854,0.0084457,0.0084457,0.0084457
159,24790.2,0.2835,0.176,0.78787,0.98176,0.97368,0.98972,0.92036,0.45358,0.23318,0.79842,0.0084358,0.0084358,0.0084358
160,24945.4,0.28477,0.17455,0.7881,0.98019,0.97368,0.98967,0.9188,0.45344,0.23279,0.79852,0.0084259,0.0084259,0.0084259
161,25101,0.27781,0.1745,0.78867,0.98016,0.97529,0.98945,0.9191,0.45412,0.23277,0.79858,0.008416,0.008416,0.008416
162,25256.9,0.28496,0.17566,0.7883,0.98016,0.97504,0.98952,0.91919,0.45353,0.23236,0.7985,0.0084061,0.0084061,0.0084061
163,25413.2,0.2849,0.17785,0.78929,0.97842,0.97368,0.9896,0.91724,0.45385,0.23068,0.79841,0.0083962,0.0083962,0.0083962
164,25568.8,0.28148,0.17245,0.78821,0.97654,0.97039,0.9898,0.91884,0.45355,0.22959,0.79839,0.0083863,0.0083863,0.0083863
165,25724,0.28202,0.17578,0.78862,0.96713,0.98355,0.98973,0.91777,0.45358,0.22883,0.79841,0.0083764,0.0083764,0.0083764
166,25879.5,0.2778,0.17239,0.78931,0.9674,0.98355,0.98954,0.91713,0.45388,0.22956,0.79842,0.0083665,0.0083665,0.0083665
167,26035.3,0.27961,0.17302,0.78738,0.96855,0.98355,0.98966,0.91853,0.45404,0.2289,0.79856,0.0083566,0.0083566,0.0083566
168,26191.2,0.2797,0.17336,0.78856,0.96976,0.98355,0.98955,0.91804,0.45465,0.22935,0.79854,0.0083467,0.0083467,0.0083467
169,26347.1,0.27814,0.16936,0.78833,0.96989,0.98355,0.98951,0.91796,0.45452,0.23037,0.79851,0.0083368,0.0083368,0.0083368
170,26502.9,0.28096,0.17129,0.79037,0.96999,0.98355,0.98968,0.9191,0.45387,0.23044,0.79833,0.0083269,0.0083269,0.0083269
171,26658,0.27948,0.17405,0.7873,0.96991,0.98355,0.98961,0.91957,0.45403,0.23051,0.79826,0.008317,0.008317,0.008317
