epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,1681.7,0.3806,0.24739,0.82068,0.94147,0.99013,0.98842,0.91083,0.44427,0.26602,0.8023,0.0091486,0.0091486,0.0091486
88,1700.66,0.37416,0.2425,0.81669,0.94589,0.97749,0.98886,0.91395,0.44025,0.27049,0.80236,0.0091387,0.0091387,0.0091387
89,1719.71,0.37054,0.24015,0.819,0.95778,0.97016,0.99002,0.91654,0.43683,0.2618,0.79924,0.0091288,0.0091288,0.0091288
90,1738.72,0.37388,0.24005,0.81776,0.95675,0.96711,0.98878,0.91509,0.4399,0.26713,0.80057,0.0091189,0.0091189,0.0091189
91,1757.73,0.37334,0.24325,0.81563,0.96684,0.96382,0.98848,0.91867,0.44037,0.26977,0.80046,0.009109,0.009109,0.009109
92,1776.62,0.37205,0.23819,0.81749,0.96485,0.95724,0.98954,0.91733,0.43992,0.27507,0.80072,0.0090991,0.0090991,0.0090991
93,1795.71,0.37239,0.24029,0.81302,0.97511,0.95066,0.99013,0.91948,0.43784,0.2724,0.80042,0.0090892,0.0090892,0.0090892
94,1814.71,0.37073,0.23784,0.81351,0.9547,0.97368,0.99068,0.92275,0.43635,0.27126,0.80118,0.0090793,0.0090793,0.0090793
95,1833.65,0.36979,0.23692,0.81335,0.95784,0.97148,0.99081,0.92045,0.44008,0.26827,0.80154,0.0090694,0.0090694,0.0090694
96,1852.38,0.36934,0.23764,0.81541,0.96868,0.95724,0.99012,0.91868,0.44071,0.27077,0.80202,0.0090595,0.0090595,0.0090595
97,1871.26,0.3698,0.23948,0.81637,0.964,0.9688,0.99042,0.91981,0.43766,0.26986,0.80075,0.0090496,0.0090496,0.0090496
98,1890.39,0.36706,0.23421,0.81417,0.98246,0.95066,0.99087,0.92124,0.43327,0.26863,0.79909,0.0090397,0.0090397,0.0090397
99,1909.42,0.36729,0.23657,0.81326,0.98538,0.95066,0.99077,0.92115,0.43601,0.26709,0.79945,0.0090298,0.0090298,0.0090298
100,1928.26,0.37034,0.23711,0.81465,0.97637,0.94737,0.9896,0.91964,0.43937,0.27119,0.7986,0.0090199,0.0090199,0.0090199
101,1946.97,0.36859,0.23523,0.81223,0.96255,0.96711,0.98907,0.91877,0.44062,0.27149,0.79906,0.00901,0.00901,0.00901
102,1966.12,0.36639,0.23348,0.81665,0.96385,0.96465,0.98882,0.91982,0.43926,0.26985,0.80032,0.0090001,0.0090001,0.0090001
103,1984.89,0.36851,0.23596,0.81741,0.96036,0.96711,0.98926,0.91427,0.4419,0.26855,0.80182,0.0089902,0.0089902,0.0089902
104,2003.86,0.36528,0.23269,0.81427,0.96061,0.96382,0.98909,0.91718,0.43939,0.26915,0.80156,0.0089803,0.0089803,0.0089803
105,2022.75,0.36446,0.23603,0.81368,0.96669,0.95463,0.98908,0.91287,0.43626,0.27015,0.8013,0.0089704,0.0089704,0.0089704
106,2041.7,0.36499,0.2335,0.81373,0.97324,0.957,0.98973,0.91614,0.43991,0.26628,0.802,0.0089605,0.0089605,0.0089605
107,2060.85,0.36188,0.23569,0.81071,0.97317,0.95447,0.98991,0.91679,0.4398,0.26525,0.80253,0.0089506,0.0089506,0.0089506
108,2079.91,0.36122,0.23415,0.81303,0.96597,0.96053,0.98969,0.91842,0.44036,0.26711,0.80217,0.0089407,0.0089407,0.0089407
109,2098.73,0.36265,0.23169,0.81443,0.97322,0.95633,0.98925,0.91711,0.44312,0.27132,0.80208,0.0089308,0.0089308,0.0089308
110,2117.57,0.36003,0.23138,0.81564,0.96909,0.96053,0.98906,0.91898,0.44247,0.27204,0.80168,0.0089209,0.0089209,0.0089209
111,2136.49,0.36118,0.2306,0.81284,0.97316,0.95424,0.98895,0.91462,0.44173,0.26972,0.80185,0.008911,0.008911,0.008911
112,2155.31,0.35915,0.22778,0.81429,0.97265,0.95724,0.98903,0.91691,0.44157,0.2713,0.8021,0.0089011,0.0089011,0.0089011
113,2174.14,0.36065,0.23158,0.81276,0.97546,0.95395,0.98916,0.91836,0.44307,0.26894,0.80226,0.0088912,0.0088912,0.0088912
114,2193.1,0.36095,0.2324,0.81208,0.97522,0.95395,0.98957,0.91891,0.44228,0.2678,0.80126,0.0088813,0.0088813,0.0088813
115,2212.04,0.35997,0.23243,0.81225,0.96391,0.96638,0.98907,0.91876,0.4422,0.26311,0.80161,0.0088714,0.0088714,0.0088714
116,2231.01,0.35941,0.22954,0.81001,0.97488,0.96053,0.9894,0.92175,0.44048,0.26209,0.80065,0.0088615,0.0088615,0.0088615
117,2250.14,0.36093,0.23114,0.81055,0.97986,0.96048,0.98985,0.92119,0.43919,0.25678,0.79915,0.0088516,0.0088516,0.0088516
118,2268.93,0.35823,0.22985,0.81286,0.97903,0.96053,0.99037,0.92133,0.43497,0.25547,0.79828,0.0088417,0.0088417,0.0088417
119,2287.69,0.35462,0.22704,0.80922,0.97287,0.96711,0.99079,0.92107,0.43661,0.25195,0.79887,0.0088318,0.0088318,0.0088318
120,2306.95,0.35863,0.22279,0.81177,0.98316,0.96048,0.99079,0.92013,0.43818,0.2495,0.79943,0.0088219,0.0088219,0.0088219
121,2326.63,0.35573,0.22943,0.80986,0.97995,0.96447,0.99085,0.91853,0.43896,0.24891,0.80018,0.008812,0.008812,0.008812
122,2346.24,0.35742,0.23164,0.81082,0.96737,0.97509,0.99101,0.91963,0.44072,0.24926,0.80069,0.0088021,0.0088021,0.0088021
123,2365.26,0.36075,0.23165,0.81201,0.9767,0.96508,0.99128,0.92026,0.44174,0.245,0.8011,0.0087922,0.0087922,0.0087922
124,2384.9,0.35846,0.22392,0.81211,0.97357,0.96942,0.99137,0.91916,0.44423,0.24965,0.80161,0.0087823,0.0087823,0.0087823
